Unnamed: 0,CPU,category,GPU,motherBoard,Ram,SSD,PowerSupply,cabinates,price
1100,,StorageSSD,,,,Lexar NM610 250 GB Laptop Internal Solid State Drive (SSD) (NM610),,,2799
1101,,StorageSSD,,,,WD SN750 500 GB Laptop Internal Solid State Drive (SSD) (WDS500G3X0C),,,6099
1102,,StorageSSD,,,,EVM SSD 256 GB Laptop Internal Solid State Drive (SSD) (SSD 256GB WIth Caddy 9.5MM),,,1440
1103,,StorageSSD,,,,"BRYT NA 512 GB All in One PC's, Desktop, Laptop Internal Solid State Drive (SSD) (512 GB SSD M.2)",,,3500
1104,,StorageSSD,,,,"EVM NVME 256 GB Desktop, Laptop Internal Solid State Drive (SSD) (256GB M.2 PCIE NVME SSD)",,,1600
1105,,StorageSSD,,,,"WESTERN DIGITAL WD Black SN770 500 GB Desktop, Laptop Internal Solid State Drive (SSD) (WDS500G3X0E)",,,4399
1106,,StorageSSD,,,,"WD Black 1 TB Laptop, Desktop Internal Solid State Drive (SSD) (WDS100T2X0C)",,,21563
1107,,StorageSSD,,,,"Crucial CT2000P3SSD8 2000 GB Desktop, Laptop Internal Solid State Drive (SSD) (P3 PCIe 3.0 NVMe M.2 2280)",,,10265
1108,,StorageSSD,,,,Crucial BX500 480 GB Laptop Internal Solid State Drive (SSD) (BX500 480GB 3D NAND SATA 2.5-inch SSD (CT480BX500SSD1)),,,2399
1109,,StorageSSD,,,,Acer RE100 M.2 128 GB Laptop Internal Solid State Drive (SSD) (RE100 M.2),,,2163
1110,,StorageSSD,,,,ZEBRONICS Desktop RAM 4GB DDR3 1600MHz + 128 GB Desktop Internal Solid State Drive (SSD) (Combo set),,,2149
1111,,StorageSSD,,,,HP S600 2.5 120 GB Laptop Internal Solid State Drive (SSD) (4FZ32AA#ABB),,,1800
1112,,StorageSSD,,,,KITECH KTNV 512 GB Laptop Internal Solid State Drive (SSD) (KTNV 512 GB),,,2199
1113,,StorageSSD,,,,"SAMSUNG 860 Evo 2 TB Laptop, Desktop Internal Solid State Drive (SSD) (MZ-76E2T0BW)",,,23184
1114,,StorageSSD,,,,"ZEBRONICS SSD 120 GB All in One PC's, Desktop, Laptop Internal Solid State Drive (SSD) (ZEB SD12)",,,1199
1115,,StorageSSD,,,,WD WD Blue 4 TB Desktop Internal Solid State Drive (SSD) (WDS400T2B0A),,,24139
1116,,StorageSSD,,,,"Silicon Power NVMe PCIe Gen3x4 256 GB All in One PC's, Desktop, Laptop, Network Attached Storage, Servers Internal Solid State Drive (SSD) (256GB NVMe PCIe Gen3x4 M.2 2280 (SP256GBP34A60M28))",,,1997
1117,,StorageSSD,,,,"LAPCARE Sata 256 GB All in One PC's, Desktop, Laptop Internal Solid State Drive (SSD) (2.5 INCH SATA SSD 256GB for Desktop & Laptop (L0SDAS7503))",,,1899
1118,,StorageSSD,,,,"SAMSUNG 970 Pro 1 TB Laptop, Servers, Network Attached Storage, Desktop Internal Solid State Drive (SSD) (MZ-V7P1T0BW)",,,26207
1119,,StorageSSD,,,,"SAMSUNG SSD-008 500 GB Laptop Internal Solid State Drive (SSD) (980 500GB Up to 3,100 MB/s PCIe 3.0 NVMe M.2 (2280) Internal Solid State Drive (SSD) (MZ-V8V500))",,,5999
1120,,StorageSSD,,,,"ZEBRONICS ZEB-SD26 256 GB Laptop, Desktop Internal Solid State Drive (SSD) (ZEB-SD26 256 GB Solid State Drive, TLC, SATA II & SATA III Interface)",,,1099
1121,,StorageSSD,,,,"WESTERN DIGITAL WD Green SATA 240 GB Desktop, Laptop Internal Solid State Drive (SSD) (WDS240G3G0A)",,,1349
1122,,StorageSSD,,,,"Crucial BX500 240 GB Laptop, Desktop Internal Solid State Drive (SSD) (CT240BX500SSD1)",,,1419
1123,,StorageSSD,,,,"Crucial BX500 3D NAND 2.5-inch 500 GB Desktop, Laptop Internal Solid State Drive (SSD) (CT500BX500SSD1)",,,2183
1124,,StorageSSD,,,,"WESTERN DIGITAL WD Blue NVMe SN570 500 GB Laptop, Desktop Internal Solid State Drive (SSD) (WDS500G3B0C)",,,2579
1125,,StorageSSD,,,,"ZEBRONICS ZEB SD13 128 GB Desktop, Laptop Internal Solid State Drive (SSD) (ZEB SD13 128GB SSD,Ultra Low Power Consumption, S.M.A.R.T. Thermal Management)",,,749
1126,,StorageSSD,,,,"Crucial MX500 500 GB Laptop, Desktop Internal Solid State Drive (SSD) (CT1000MX500SSD1)",,,3500
1127,,StorageSSD,,,,"Crucial CT500P3SSD8 500 GB Desktop, Laptop Internal Solid State Drive (SSD) (P3 PCIe 3.0 NVMe M.2 2280)",,,2483
1128,,StorageSSD,,,,"Crucial BX500 1 TB Desktop, Laptop Internal Solid State Drive (SSD) (CT1000BX500SSD1)",,,4202
1129,,StorageSSD,,,,"WESTERN DIGITAL WD Green SATA 480 GB Desktop, Laptop Internal Solid State Drive (SSD) (WDS480G3G0A)",,,2119
1130,,StorageSSD,,,,"SAMSUNG 870 Evo 500 GB Laptop, Desktop Internal Solid State Drive (SSD) (MZ-77E500BW)",,,3709
1131,,StorageSSD,,,,"SAMSUNG 970 EVO Plus 1 TB Laptop, Desktop Internal Solid State Drive (SSD) (MZ-V7S1T0BW)",,,6049
1132,,StorageSSD,,,,"WESTERN DIGITAL WD Blue NVMe SN570 1 TB Laptop, Desktop Internal Solid State Drive (SSD) (WDS100T3B0C)",,,4299
1133,,StorageSSD,,,,"Consistent S6 256 GB Laptop, All in One PC's, Desktop Internal Solid State Drive (SSD) (S6 256GB)",,,1250
1134,,StorageSSD,,,,"ZEBRONICS 2.5 SATA SSD 256 GB Laptop, Desktop, All in One PC's Internal Solid State Drive (SSD) (ZEB-SD26)",,,1390
1135,,StorageSSD,,,,"Consistent CTSSD 128 GB All in One PC's, Desktop, Laptop, Network Attached Storage Internal Solid State Drive (SSD) (CT)",,,920
1136,,StorageSSD,,,,"WESTERN DIGITAL WD Blue SATA 500 GB Desktop, Laptop Internal Solid State Drive (SSD) (WDS500G3B0A)",,,3029
1137,,StorageSSD,,,,"Silicon Power P34A60 256 GB Desktop, Laptop Internal Solid State Drive (SSD) (SP256GBP34A60M28)",,,1399
1138,,StorageSSD,,,,"ZEBRONICS ZEB-SD52 512 GB Desktop, Laptop Internal Solid State Drive (SSD) (ZEB-SD52 SSD 512GB, SATA II and SATA III Interface, QLC, Silent Operation)",,,1899
1139,,StorageSSD,,,,"ZEBRONICS m.2 nvme 512 GB All in One PC's Internal Solid State Drive (SSD) (MN52 m.2 NVMe (2280) SSD with 512GB Capacity, 1900MB/s Read, 1100MB/s Write)",,,2499
1140,,StorageSSD,,,,KITECH KTS100 2.5 Inch 128 GB Desktop Internal Solid State Drive (SSD) (KTS100),,,689
1141,,StorageSSD,,,,"Crucial CT1000P3SSD8 1000 GB Desktop, Laptop Internal Solid State Drive (SSD) (P3 PCIe 3.0 NVMe M.2 2280)",,,3902
1142,,StorageSSD,,,,"WESTERN DIGITAL WD Black SN770 1 TB Desktop, Laptop Internal Solid State Drive (SSD) (WDS100T3X0E)",,,5169
1143,,StorageSSD,,,,"Crucial CT 250 GB Laptop, Desktop Internal Solid State Drive (SSD) (2.5 inches 7mm Internal (CT250MX500SSD1))",,,1896
1144,,StorageSSD,,,,"SAMSUNG 970 EVO Plus 500 GB Laptop, Desktop Internal Solid State Drive (SSD) (MZ-V7S500BW)",,,3299
1145,,StorageSSD,,,,"EXPERTRONICS Pro 256 GB Laptop, All in One PC's Internal Solid State Drive (SSD) (Consistent SSD 256GB WIth Caddy 9.5MM)",,,1440
1146,,StorageSSD,,,,"WD SN350 240 GB Desktop, Laptop, All in One PC's Internal Solid State Drive (SSD) (WDS240G2G0C-00AJM0)",,,1809
1147,,StorageSSD,,,,"WD Blue™ SA510 500 GB Desktop, Laptop Internal Solid State Drive (SSD) (500GB 2.5”/7mm SATA SSD - WDS500G3B0A)",,,3699
1148,,StorageSSD,,,,Crucial BX500 240 GB Laptop Internal Solid State Drive (SSD) (BX500 240GB 3D NAND SATA 2.5-inch SSD (CT240BX500SSD1)),,,1299
1149,,StorageSSD,,,,"ZEBRONICS SD102 1 TB All in One PC's Internal Solid State Drive (SSD) (SD102 2.5"" 1TB SSD, SATA III, 550MB/s Data Speed, Ultra Low Power.)",,,3899
1150,,StorageSSD,,,,"ZEBRONICS NVME SSD M.2 2280 FORM FACTOR 128 GB Desktop, Laptop Internal Solid State Drive (SSD) (ZEB-MN13)",,,1199
1151,,StorageSSD,,,,"WD Green 480 GB Laptop, Desktop Internal Solid State Drive (SSD) (WDS480G2G0A)",,,2325
1152,,StorageSSD,,,,"WD Green SATA 2.5/7mm disque 240 GB Laptop, All in One PC's, Desktop Internal Solid State Drive (SSD) (WDS240G2G0A)",,,1899
1153,,StorageSSD,,,,"WESTERN DIGITAL WD Green M.2 240 GB Desktop, Laptop Internal Solid State Drive (SSD) (WDS240G3G0B)",,,1349
1154,,StorageSSD,,,,Silicon Power A55 256 GB Laptop Internal Solid State Drive (SSD) (SP256GBSS3A55S25),,,1199
1155,,StorageSSD,,,,Crucial P3 500 GB All in One PC's Internal Solid State Drive (SSD) (P3 PLUS),,,3300
1156,,StorageSSD,,,,ADATA SSD 256 GB Laptop Internal Solid State Drive (SSD) (SU660),,,1758
1157,,StorageSSD,,,,"EVM sata 256 GB Desktop, All in One PC's, Laptop, Network Attached Storage, Servers, Surveillance Systems Internal Solid State Drive (SSD) (256GB SSD 2.5"" INCH SATA)",,,1220
1158,,StorageSSD,,,,"EVM NVME PCIE 1 TB Desktop, Laptop, All in One PC's Internal Solid State Drive (SSD) (EVMNV/1TB)",,,3999
1159,,StorageSSD,,,,"Crucial BX500 480 GB Laptop, Desktop Internal Solid State Drive (SSD) (CT480BX500SSD1)",,,2103
1160,,StorageSSD,,,,"EVM SSD 256 GB Laptop, Desktop, All in One PC's Internal Solid State Drive (SSD) (SSD 256GB M.2 2280)",,,1299
1161,,StorageSSD,,,,"WD SN350 240 GB Desktop, Laptop, All in One PC's Internal Solid State Drive (SSD) (WDS240G2G0C-00AJM0)",,,1809
1162,,StorageSSD,,,,"WD Blue™ SN570 M.2 NVMe 500 GB Desktop, Laptop, All in One PC's, Network Attached Storage, Surveillance Systems Internal Solid State Drive (SSD) (WDS500G3B0C)",,,3248
1163,,StorageSSD,,,,"Consistent SSD 512 GB All in One PC's, Desktop, Laptop, Network Attached Storage, Servers, Surveillance Systems Internal Solid State Drive (SSD) (512 GB SSD)",,,2100
1164,,StorageSSD,,,,"SAMSUNG 870 QVO 1 TB Laptop, Desktop Internal Solid State Drive (SSD) (MZ-77Q1T0BW)",,,5999
1165,,StorageSSD,,,,"GIGABYTE SATA 240 GB Laptop, All in One PC's, Desktop Internal Solid State Drive (SSD) ((GP-GSTFS31240GNTD)",,,1799
1166,,StorageSSD,,,,"Seagate BarraCuda(ZA240CV10002) SATA SSD 240 GB Laptop, Desktop, All in One PC's Internal Solid State Drive (SSD) (ZA240CV1A0012)",,,1799
1167,,StorageSSD,,,,"SAMSUNG 980 Pro 500 GB Laptop, Desktop Internal Solid State Drive (SSD) (MZ-V8P500BW)",,,5699
1168,,StorageSSD,,,,"ZEBRONICS Smart 128 GB Desktop, Laptop, All in One PC's Internal Solid State Drive (SSD) (ZEB-SD13)",,,949
1169,,StorageSSD,,,,"EVM SATA 256 GB All in One PC's, Desktop, Laptop Internal Solid State Drive (SSD) (256GB SATA SSD)",,,1250
1170,,StorageSSD,,,,"Matrix M.2 SOLID STATE DRIVE 128 GB Desktop, Laptop, All in One PC's Internal Solid State Drive (SSD) (ST-VLW128G)",,,779
1171,,StorageSSD,,,,"HP S750 SSD , SATA 2.5"" 256 GB Desktop, Laptop Internal Solid State Drive (SSD) (S750 3D NAND 256GB)",,,1999
1172,,StorageSSD,,,,"KINGSTON A 400 240 GB All in One PC's, Desktop, Laptop Internal Solid State Drive (SSD) (SA400S37)",,,1800
1173,,StorageSSD,,,,"Crucial CT 250 GB Laptop, Desktop Internal Solid State Drive (SSD) (2.5 inches 7mm Internal (CT250MX500SSD1))",,,1896
1174,,StorageSSD,,,,Crucial MX500 500 GB All in One PC's Internal Solid State Drive (SSD) (MX 500),,,3200
1175,,StorageSSD,,,,"Simmtronics SSD 256 GB All in One PC's, Desktop, Laptop Internal Solid State Drive (SSD) (2.5 "" SATA 6Gb/s SSD)",,,1299
1176,,StorageSSD,,,,"Consistent CTSSD 128 GB All in One PC's, Desktop, Laptop, Network Attached Storage Internal Solid State Drive (SSD) (CT)",,,920
1177,,StorageSSD,,,,"Consistent NVMe 256 GB All in One PC's, Desktop, Laptop Internal Solid State Drive (SSD) (256GB NVMe)",,,1590
1178,,StorageSSD,,,,Crucial BX500 240 GB Laptop Internal Solid State Drive (SSD) (BX500 240GB 3D NAND SATA 2.5-inch SSD (CT240BX500SSD1)),,,1299
1179,,StorageSSD,,,,"MSI SPATIUM M461 1 TB Laptop, Desktop, All in One PC's Internal Solid State Drive (SSD) (S78-440L1D0-P83)",,,5550
1180,,StorageSSD,,,,"HIKVISION E100 SATA SSD 128 GB Desktop, Laptop Internal Solid State Drive (SSD) (HS-SSD-E100)",,,1550
1181,,StorageSSD,,,,"EVM SSD 256 GB Desktop, Laptop Internal Solid State Drive (SSD) (256GB)",,,1199
1182,,StorageSSD,,,,"Crucial MX500 250GB 3D NAND SATA 2.5 Inch 500 Laptop, Desktop Internal Solid State Drive (SSD) (CT500MX500SSD1)",,,2933
1183,,StorageSSD,,,,Crucial CT 1 TB Laptop Internal Solid State Drive (SSD) (MX500),,,6200
1184,,StorageSSD,,,,"EVM M.2 2280 1 TB Laptop, Desktop, All in One PC's Internal Solid State Drive (SSD) (M.2 2280)",,,3999
1185,,StorageSSD,,,,"WD Blue 3D 250 GB Laptop, Desktop, Servers, Surveillance Systems Internal Solid State Drive (SSD) (WDS250G2B0A)",,,2399
1186,,StorageSSD,,,,"SAMSUNG 860 Pro 512 GB Laptop, Desktop Internal Solid State Drive (SSD) (MZ-76P512BW)",,,12080
1187,,StorageSSD,,,,"Crucial CT 2000 GB Laptop, Desktop Internal Solid State Drive (SSD) (BX500)",,,9525
1188,,StorageSSD,,,,"SAMSUNG 870 Evo 500 GB Laptop, Desktop Internal Solid State Drive (SSD) (MZ-77E500BW)",,,3709
1189,,StorageSSD,,,,Seagate Firecuda 520 with PCIe Gen4 x4 NVMe 1.3 for Gaming PC Gaming Laptop Desktop 1 TB Laptop Internal Solid State Drive (SSD) (ZP1000GM3A002),,,13591
1190,,StorageSSD,,,,"scuda SATA 2.5 inch 256 GB Laptop, Desktop, All in One PC's Internal Solid State Drive (SSD) (256GB SATA SSD)",,,1750
1191,,StorageSSD,,,,"ZEBRONICS SSD 256 GB All in One PC's, Desktop, Laptop Internal Solid State Drive (SSD) (ZEB MN26)",,,1699
1192,,StorageSSD,,,,"Crucial CT 2 TB Laptop, Desktop Internal Solid State Drive (SSD) (CT2000MX500SSD1)",,,11732
1193,,StorageSSD,,,,"Xsentuals M.2 NVMe 8 GB Desktop, Laptop Internal Solid State Drive (SSD) (M.2 NVMe SSD Converter Adapter Expansion Card for PCIe/PCI Express)",,,599
1194,,StorageSSD,,,,"Crucial BX500 SATA SSD 240 GB Desktop, Laptop, All in One PC's, Network Attached Storage, Surveillance Systems, Servers Internal Solid State Drive (SSD) (BX500 240GB 2.5 INCH SATA SSD)",,,1449
1195,,StorageSSD,,,,"SAMSUNG 870 QVO 4 TB Laptop, Desktop Internal Solid State Drive (SSD) (MZ-77Q4T0BW)",,,28179
1196,,StorageSSD,,,,"Crucial P5 Plus 2 TB Laptop, Desktop Internal Solid State Drive (SSD) (CT2000P5PSSD8)",,,16234
1197,,StorageSSD,,,,"Crucial P2 1 TB Laptop, Desktop Internal Solid State Drive (SSD) (P2 NVMe CT1000P2SSD8)",,,7000
1198,,StorageSSD,,,,HP EX900 M.2 PCIe 3.1 x4 NVMe 3D TLC NAND 500 GB Laptop Internal Solid State Drive (SSD) (2YY44AA#ABC),,,3416
1199,,StorageSSD,,,,"SAMSUNG 870 QVO 8 TB Laptop, Desktop Internal Solid State Drive (SSD) (MZ-77Q8T0BW)",,,55249
1200,,StorageSSD,,,,"powerx SS1000 256 GB All in One PC's, Desktop, Laptop Internal Solid State Drive (SSD) (256GB)",,,1350
1201,,StorageSSD,,,,WD Green™ 480 GB Desktop Internal Solid State Drive (SSD) (480GB 2.5-inch SATA III - WDS480G3G0A),,,2637
1202,,StorageSSD,,,,"WD SN850 without Heatsink 2 TB Laptop, All in One PC's, Desktop Internal Solid State Drive (SSD) (WDS200T1X0E)",,,25109
1203,,StorageSSD,,,,"Simmtronics 2280 256 GB Laptop, Desktop Internal Solid State Drive (SSD) (ssd 256)",,,1549
1204,,StorageSSD,,,,"HP HP S650 2.5"" 240 GB Laptop, Desktop, All in One PC's Internal Solid State Drive (SSD) (S650 2.5""- 240 GB)",,,1999
1205,,StorageSSD,,,,WD Green SN350 M.2 NVMe 480 GB Desktop Internal Solid State Drive (SSD) (WDS480G2G0C),,,3199
1206,,StorageSSD,,,,"Crucial P3 Plus PCIe 4.0 NVMe M.2 2280 500 GB Desktop, Laptop Internal Solid State Drive (SSD) (CT500P3PSSD8)",,,3499
1207,,StorageSSD,,,,"Intex SATA 256 GB All in One PC's, Desktop, Laptop, Surveillance Systems Internal Solid State Drive (SSD) (PANTHER 256GB SATA SSD)",,,1449
1208,,StorageSSD,,,,"WD Green 480 GB Laptop, Desktop Internal Solid State Drive (SSD) (WDS480G2G0A)",,,2325
1209,,StorageSSD,,,,WD WD Green 2 TB Desktop Internal Solid State Drive (SSD) (WDS200T2G0A),,,12099
1210,,StorageSSD,,,,"KingSpec SATA III 120 GB Desktop, Laptop Internal Solid State Drive (SSD) (ORIGNAL BRAND)",,,1099
1211,,StorageSSD,,,,Consistent 5 Year Warranty 512 GB Laptop Internal Solid State Drive (SSD) (CTSSD512S6),,,2100
1212,,StorageSSD,,,,"Silicon Power P34A60 512 GB Desktop, Laptop Internal Solid State Drive (SSD) (SP512GBP34A60M28)",,,2399
1213,,StorageSSD,,,,"WESTERN DIGITAL WD Green Nvme SN350 2 TB Desktop, Laptop Internal Solid State Drive (SSD) (WDS200T3G0C)",,,10059
1214,,StorageSSD,,,,HP EX900 250GB NVME 250 GB Laptop Internal Solid State Drive (SSD) (2YY43AA#ABC),,,2596
1215,,StorageSSD,,,,KINGSTON SSD NV2 4.0 500 GB Desktop Internal Solid State Drive (SSD) (SNV2S/500G),,,2750
1216,,StorageSSD,,,,"GEONIX 1 256 GB Laptop, Desktop Internal Solid State Drive (SSD) (256GB GOLDEDITION)",,,1175
1217,,StorageSSD,,,,"WD 480 GB SSD 480 GB Desktop, Laptop, Network Attached Storage Internal Solid State Drive (SSD) (WD480)",,,2754
1218,,StorageSSD,,,,"EVM SSD 512 GB All in One PC's, Desktop, Laptop, Network Attached Storage Internal Solid State Drive (SSD) (512GB SSD 2.5')",,,2050
1219,,StorageSSD,,,,"ZEBRONICS SMART 256 GB Desktop, All in One PC's, Laptop, Servers Internal Solid State Drive (SSD) (ZEB SD26)",,,1300
1220,,StorageSSD,,,,"Matrix SATA III 128 GB Desktop, Laptop, All in One PC's Internal Solid State Drive (SSD) (SST128GA-L)",,,799
1221,,StorageSSD,,,,"WD SN850 without Heatsink 1 TB Laptop, All in One PC's, Desktop Internal Solid State Drive (SSD) (WDS100T1X0E)",,,10746
1222,,StorageSSD,,,,"WD GREEN 240 GB All in One PC's, Laptop Internal Solid State Drive (SSD) (WDS240G3G0A)",,,1749
1223,,StorageSSD,,,,EVM M.2 2280 512 GB Laptop Internal Solid State Drive (SSD) (M.2 2280 512GB SSD),,,2199
1224,,StorageSSD,,,,"Crucial CT1000P3PSSD8 1000 GB Desktop, Laptop Internal Solid State Drive (SSD) (P3 Plus PCIe 4.0 NVMe M.2 2280)",,,5579
1225,,StorageSSD,,,,"SAMSUNG 980 Pro 1 TB Laptop, Desktop Internal Solid State Drive (SSD) (MZ-V8P1T0BW)",,,9099
1226,,StorageSSD,,,,"WESTERN DIGITAL WD Blue M.2 500 GB Desktop, Laptop Internal Solid State Drive (SSD) (WDS500G3B0B)",,,3059
1227,,StorageSSD,,,,"Consistent 2.5 SATA 128 GB Laptop, Desktop Internal Solid State Drive (SSD) (CTSSD128S6 128GB SSD DRIVE)",,,920
1228,,StorageSSD,,,,"GEONIX 1 128 GB Desktop, Laptop Internal Solid State Drive (SSD) (Gx 128GB SSD GOLD)",,,840
1229,,StorageSSD,,,,"EVM NVME 1 TB Desktop, Laptop, Network Attached Storage, Surveillance Systems Internal Solid State Drive (SSD) (1TB M.2 NVME PCIE SSD)",,,4799
1230,,StorageSSD,,,,"WD Green SATA 2.5/7mm disque 240 GB Laptop, All in One PC's, Desktop Internal Solid State Drive (SSD) (WDS240G2G0A)",,,1899
1231,,StorageSSD,,,,"PNY NVME 256 GB Laptop, Desktop, Servers, All in One PC's Internal Solid State Drive (SSD) (CS1031 NVMe Gen3x4 SSD- 256GB)",,,2599
1232,,StorageSSD,,,,"ZEBRONICS SSD 128 GB All in One PC's, Desktop, Laptop Internal Solid State Drive (SSD) (ZEB MN13)",,,1299
1233,,StorageSSD,,,,Silicon Power A55 256 GB Laptop Internal Solid State Drive (SSD) (SP256GBSS3A55S25),,,1199
1234,,StorageSSD,,,,"ZEBRONICS SSD 256 GB All in One PC's, Desktop, Laptop Internal Solid State Drive (SSD) (ZEB M26)",,,2425
1235,,StorageSSD,,,,"AARVEX AX650 512 GB Desktop, Laptop, Servers Internal Solid State Drive (SSD) (AX650 SATA)",,,2699
1236,,StorageSSD,,,,Simmtronics PRO NVME 512 GB Laptop Internal Solid State Drive (SSD) (S970P PRO NVME),,,2449
1237,,StorageSSD,,,,"GEONIX NVMe 256 GB Laptop, Desktop Internal Solid State Drive (SSD) (SUPERSONIC256 NVMe)",,,1489
1238,,StorageSSD,,,,GIGABYTE NVMe SSD 1TB 1 TB Desktop Internal Solid State Drive (SSD) (GP-GSM2NE3100TNTD),,,9499
1239,,StorageSSD,,,,WD Blue 3D 500 GB Laptop Internal Solid State Drive (SSD) (WDS500G2B0B),,,2259
1240,,StorageSSD,,,,"KINGSTON NV2 250 GB Laptop, Desktop, All in One PC's Internal Solid State Drive (SSD) (NV2 PCIe 4.0 NVMe SSD)",,,2450
1241,,StorageSSD,,,,GIGABYTE NVMe SSD 1TB 1 TB Desktop Internal Solid State Drive (SSD) (GP-GSM2NE3100TNTD),,,9499
1242,,StorageSSD,,,,"AARVEX AX650 512 GB Desktop, Laptop, Servers Internal Solid State Drive (SSD) (AX650 SATA)",,,2699
1243,,StorageSSD,,,,"WD Green SATA 2.5/7mm disque 120 GB Laptop, All in One PC's, Desktop Internal Solid State Drive (SSD) (WDS120G2G0A)",,,1700
1244,,StorageSSD,,,,Consistent SOLID STATE DRIVE 256 256 GB Laptop Internal Solid State Drive (SSD) (CTSSD256S5),,,1250
1245,,StorageSSD,,,,"Crucial P5 Plus 2 TB Laptop, Desktop Internal Solid State Drive (SSD) (CT2000P5PSSD8)",,,16234
1246,,StorageSSD,,,,"Crucial P3 Plus PCIe 4.0 NVMe M.2 2280 500 GB Desktop, Laptop Internal Solid State Drive (SSD) (CT500P3PSSD8)",,,3499
1247,,StorageSSD,,,,"ZEBRONICS SSD 128 GB All in One PC's, Desktop, Laptop Internal Solid State Drive (SSD) (ZEB MN13)",,,1299
1248,,StorageSSD,,,,"Crucial P2 1 TB Laptop, Desktop Internal Solid State Drive (SSD) (P2 NVMe CT1000P2SSD8)",,,7000
1249,,StorageSSD,,,,Acer RE100 M.2 256 GB Laptop Internal Solid State Drive (SSD) (RE100 M.2),,,2499
1250,,StorageSSD,,,,"GEONIX SSD GOLD 1 TB Desktop, Laptop, All in One PC's Internal Solid State Drive (SSD) (SUPERSONIC1024GB)",,,3490
1251,,StorageSSD,,,,"Silicon Power A55 1 TB Desktop, Laptop Internal Solid State Drive (SSD) (SP001TBSS3A55S25)",,,3999
1252,,StorageSSD,,,,"WD AN1500 2 TB Laptop, All in One PC's, Desktop Internal Solid State Drive (SSD) (WDS200T1X0L)",,,44183
1253,,StorageSSD,,,,"GEONIX 1 256 GB Laptop, Desktop Internal Solid State Drive (SSD) (256GB GOLDEDITION)",,,1175
1254,,StorageSSD,,,,LAPCARE GEN3 512 GB Laptop Internal Solid State Drive (SSD) (LAPDISC),,,2569
1255,,StorageSSD,,,,"SAMSUNG 970 EVO Plus 250 GB Laptop, Desktop Internal Solid State Drive (SSD) (MZ-V7S250BW)",,,3039
1256,,StorageSSD,,,,"SAMSUNG 990 PRO 1 TB Laptop, Desktop Internal Solid State Drive (SSD) (MZ-V9P1T0BW)",,,12890
1257,,StorageSSD,,,,"KINGSTON SATA 480 GB Laptop, Desktop Internal Solid State Drive (SSD) (A400-SA400S37/480GIN)",,,2500
1258,,StorageSSD,,,,"EVM 2.5 INCH SATA 128 GB Desktop, All in One PC's, Laptop Internal Solid State Drive (SSD) (128 GB SSD SATA)",,,892
1259,,StorageSSD,,,,"scuda PCIe NVMe SSD 512 GB Laptop, Desktop Internal Solid State Drive (SSD) (Interface PCIe GEN 3X4 , NVMe 1.3)",,,2999
1260,,StorageSSD,,,,"WESTERN DIGITAL WD Blue M.2 250 GB Desktop, Laptop Internal Solid State Drive (SSD) (WDS250G3B0B)",,,1929
1261,,StorageSSD,,,,EXPERTRONICS WD Green with Caddy 9.5 MM 240 GB Laptop Internal Solid State Drive (SSD) (WDS240G3G0A),,,1739
1262,,StorageSSD,,,,"EVM 2.5"" inch SATA. SSD 128 GB Laptop, Desktop, All in One PC's Internal Solid State Drive (SSD) (128GB SSD 2.5"" INCH SATA)",,,889
1263,,StorageSSD,,,,"Matrix SATA III 128 GB Desktop, Laptop, All in One PC's Internal Solid State Drive (SSD) (SST128GA-L)",,,799
1264,,StorageSSD,,,,"Seagate Barracuda Q5 with M.2 NVMe PCIe Gen3 ×4, 3D QLC for Desktop or Laptop, 1-Year Rescue Services 1 TB Laptop Internal Solid State Drive (SSD) (ZP1000CV3A001)",,,5764
1265,,StorageSSD,,,,Acer FA100 128 GB Laptop Internal Solid State Drive (SSD) (FA100),,,2049
1266,,StorageSSD,,,,"WESTERN DIGITAL WD Blue M.2 500 GB Desktop, Laptop Internal Solid State Drive (SSD) (WDS500G3B0B)",,,3059
